x,y,Section Label ,Label Value
95,123,void dire,17
95,122,void dire,17
95,121,void dire,17
95,120,void dire,17
95,119,void dire,17
95,118,void dire,17
95,117,void dire,17
95,116,void dire,17
95,115,void dire,17
95,114,void dire,17
95,113,void dire,17
95,112,void dire,17
95,111,void dire,17
95,110,base2 dire,2
95,109,void dire,17
95,108,base2 dire,2
95,107,base2 dire,2
95,106,base2 dire,2
95,105,base2 dire,2
95,104,base2 dire,2
95,103,base2 dire,2
95,102,base2 dire,2
95,101,base2 dire,2
95,100,base2 dire,2
95,99,base2 dire,2
95,98,base2 dire,2
95,97,base2 dire,2
95,96,base2 dire,2
95,95,base2 dire,2
95,94,base2 dire,2
95,93,base2 dire,2
95,92,base2 dire,2
95,91,base2 dire,2
95,90,base2 dire,2
95,89,base2 dire,2
95,88,midlane dire,9
95,87,midlane dire,9
95,86,midlane dire,9
95,85,midlane dire,9
95,84,midlane dire,9
95,83,midlane dire,9
95,82,midlane dire,9
95,81,midlane dire,9
95,80,jungle dire,5
95,79,jungle dire,5
95,78,jungle dire,5
95,77,jungle dire,5
95,76,jungle dire,5
95,75,void dire,17
95,74,jungle dire,5
95,73,jungle dire,5
95,72,void dire,17
95,71,jungle dire,5
95,70,jungle dire,5
95,69,void dire,17
95,68,void dire,17
95,67,jungle dire,5
95,66,jungle dire,5
95,65,jungle dire,5
95,64,void dire,17
95,63,jungle dire,5
95,62,jungle dire,5
95,61,jungle dire,5
95,60,jungle dire,5
95,59,jungle dire,5
95,58,jungle dire,5
95,57,jungle dire,5
95,56,jungle dire,5
95,55,void dire,17
95,54,jungle dire,5
95,53,jungle dire,5
95,52,jungle dire,5
95,51,jungle dire,5
95,50,jungle dire,5
95,49,jungle dire,5
95,48,jungle dire,5
95,47,jungle dire,5
95,46,void dire,17
95,45,void dire,17
95,44,void dire,17
95,43,void dire,17
95,42,void dire,17
95,41,void dire,17
95,40,void dire,17
95,39,river,12
95,38,river,12
95,37,river,12
95,36,river,12
95,35,river,12
95,34,void radiant,18
95,33,void radiant,18
95,32,jungle radiant,6
95,31,jungle radiant,6
95,30,jungle radiant,6
95,29,jungle radiant,6
95,28,void radiant,18
95,27,void radiant,18
95,26,void radiant,18
95,25,void radiant,18
95,24,void radiant,18
95,23,jungle radiant,6
95,22,jungle radiant,6
95,21,jungle radiant,6
95,20,jungle radiant,6
95,19,jungle radiant,6
95,18,jungle radiant,6
95,17,jungle radiant,6
95,16,jungle radiant,6
95,15,jungle radiant,6
95,14,bottomlane radiant,4
95,13,bottomlane radiant,4
95,12,bottomlane radiant,4
95,11,bottomlane radiant,4
95,10,bottomlane radiant,4
95,9,bottomlane radiant,4
95,8,void radiant,18
95,7,void radiant,18
95,6,bottomlane radiant,4
95,5,bottomlane radiant,4
95,4,void radiant,18
95,3,void radiant,18
95,2,void radiant,18
95,1,void radiant,18
95,0,void radiant,18
96,123,void dire,17
96,122,void dire,17
96,121,void dire,17
96,120,void dire,17
96,119,void dire,17
96,118,void dire,17
96,117,void dire,17
96,116,void dire,17
96,115,void dire,17
96,114,void dire,17
96,113,void dire,17
96,112,void dire,17
96,111,base2 dire,2
96,110,base2 dire,2
96,109,void dire,17
96,108,base2 dire,2
96,107,base2 dire,2
96,106,base2 dire,2
96,105,base2 dire,2
96,104,base2 dire,2
96,103,base2 dire,2
96,102,base2 dire,2
96,101,base2 dire,2
96,100,base2 dire,2
96,99,base2 dire,2
96,98,base2 dire,2
96,97,base2 dire,2
96,96,base2 dire,2
96,95,base2 dire,2
96,94,base2 dire,2
96,93,base2 dire,2
96,92,base2 dire,2
96,91,base2 dire,2
96,90,base2 dire,2
96,89,base2 dire,2
96,88,base2 dire,2
96,87,base2 dire,2
96,86,midlane dire,9
96,85,midlane dire,9
96,84,midlane dire,9
96,83,void dire,17
96,82,void dire,17
96,81,void dire,17
96,80,jungle dire,5
96,79,jungle dire,5
96,78,void dire,17
96,77,jungle dire,5
96,76,jungle dire,5
96,75,jungle dire,5
96,74,jungle dire,5
96,73,jungle dire,5
96,72,jungle dire,5
96,71,jungle dire,5
96,70,jungle dire,5
96,69,void dire,17
96,68,void dire,17
96,67,jungle dire,5
96,66,jungle dire,5
96,65,jungle dire,5
96,64,jungle dire,5
96,63,jungle dire,5
96,62,jungle dire,5
96,61,jungle dire,5
96,60,void dire,17
96,59,jungle dire,5
96,58,jungle dire,5
96,57,jungle dire,5
96,56,jungle dire,5
96,55,jungle dire,5
96,54,jungle dire,5
96,53,jungle dire,5
96,52,jungle dire,5
96,51,jungle dire,5
96,50,jungle dire,5
96,49,jungle dire,5
96,48,jungle dire,5
96,47,jungle dire,5
96,46,jungle dire,5
96,45,jungle dire,5
96,44,void dire,17
96,43,void dire,17
96,42,void dire,17
96,41,void dire,17
96,40,void dire,17
96,39,void dire,17
96,38,river,12
96,37,river,12
96,36,river,12
96,35,river,12
96,34,river,12
96,33,void radiant,18
96,32,jungle radiant,6
96,31,jungle radiant,6
96,30,jungle radiant,6
96,29,jungle radiant,6
96,28,jungle radiant,6
96,27,jungle radiant,6
96,26,void radiant,18
96,25,void radiant,18
96,24,jungle radiant,6
96,23,jungle radiant,6
96,22,jungle radiant,6
96,21,jungle radiant,6
96,20,jungle radiant,6
96,19,jungle radiant,6
96,18,jungle radiant,6
96,17,jungle radiant,6
96,16,jungle radiant,6
96,15,bottomlane radiant,4
96,14,bottomlane radiant,4
96,13,bottomlane radiant,4
96,12,bottomlane radiant,4
96,11,bottomlane radiant,4
96,10,bottomlane radiant,4
96,9,void radiant,18
96,8,void radiant,18
96,7,void radiant,18
96,6,bottomlane radiant,4
96,5,void radiant,18
96,4,bottomlane radiant,4
96,3,void radiant,18
96,2,void radiant,18
96,1,void radiant,18
96,0,void radiant,18
97,123,void dire,17
97,122,void dire,17
97,121,void dire,17
97,120,void dire,17
97,119,void dire,17
97,118,void dire,17
97,117,void dire,17
97,116,void dire,17
97,115,void dire,17
97,114,void dire,17
97,113,void dire,17
97,112,void dire,17
97,111,base2 dire,2
97,110,base2 dire,2
97,109,void dire,17
97,108,base2 dire,2
97,107,base2 dire,2
97,106,base2 dire,2
97,105,base2 dire,2
97,104,base2 dire,2
97,103,base2 dire,2
97,102,base2 dire,2
97,101,base2 dire,2
97,100,base2 dire,2
97,99,base2 dire,2
97,98,base2 dire,2
97,97,base2 dire,2
97,96,base2 dire,2
97,95,base2 dire,2
97,94,base2 dire,2
97,93,base2 dire,2
97,92,base2 dire,2
97,91,base2 dire,2
97,90,base2 dire,2
97,89,base2 dire,2
97,88,base2 dire,2
97,87,base2 dire,2
97,86,base2 dire,2
97,85,midlane dire,9
97,84,void dire,17
97,83,void dire,17
97,82,void dire,17
97,81,jungle dire,5
97,80,jungle dire,5
97,79,jungle dire,5
97,78,jungle dire,5
97,77,jungle dire,5
97,76,jungle dire,5
97,75,jungle dire,5
97,74,jungle dire,5
97,73,void dire,17
97,72,jungle dire,5
97,71,void dire,17
97,70,void dire,17
97,69,void dire,17
97,68,void dire,17
97,67,void dire,17
97,66,void dire,17
97,65,void dire,17
97,64,jungle dire,5
97,63,jungle dire,5
97,62,jungle dire,5
97,61,jungle dire,5
97,60,void dire,17
97,59,jungle dire,5
97,58,jungle dire,5
97,57,jungle dire,5
97,56,jungle dire,5
97,55,jungle dire,5
97,54,jungle dire,5
97,53,jungle dire,5
97,52,jungle dire,5
97,51,jungle dire,5
97,50,jungle dire,5
97,49,jungle dire,5
97,48,jungle dire,5
97,47,jungle dire,5
97,46,jungle dire,5
97,45,jungle dire,5
97,44,jungle dire,5
97,43,jungle dire,5
97,42,jungle dire,5
97,41,void dire,17
97,40,void dire,17
97,39,void dire,17
97,38,river,12
97,37,river,12
97,36,river,12
97,35,river,12
97,34,river,12
97,33,void radiant,18
97,32,void radiant,18
97,31,jungle radiant,6
97,30,jungle radiant,6
97,29,jungle radiant,6
97,28,jungle radiant,6
97,27,jungle radiant,6
97,26,jungle radiant,6
97,25,jungle radiant,6
97,24,jungle radiant,6
97,23,jungle radiant,6
97,22,jungle radiant,6
97,21,jungle radiant,6
97,20,jungle radiant,6
97,19,jungle radiant,6
97,18,jungle radiant,6
97,17,jungle radiant,6
97,16,jungle radiant,6
97,15,void radiant,18
97,14,bottomlane radiant,4
97,13,bottomlane radiant,4
97,12,bottomlane radiant,4
97,11,bottomlane radiant,4
97,10,bottomlane radiant,4
97,9,bottomlane radiant,4
97,8,void radiant,18
97,7,void radiant,18
97,6,bottomlane radiant,4
97,5,bottomlane radiant,4
97,4,bottomlane radiant,4
97,3,void radiant,18
97,2,void radiant,18
97,1,void radiant,18
97,0,void radiant,18
98,123,void dire,17
98,122,void dire,17
98,121,void dire,17
98,120,void dire,17
98,119,void dire,17
98,118,void dire,17
98,117,void dire,17
98,116,void dire,17
98,115,void dire,17
98,114,void dire,17
98,113,void dire,17
98,112,void dire,17
98,111,void dire,17
98,110,base2 dire,2
98,109,base2 dire,2
98,108,base2 dire,2
98,107,base2 dire,2
98,106,base2 dire,2
98,105,base2 dire,2
98,104,base2 dire,2
98,103,base2 dire,2
98,102,base2 dire,2
98,101,base2 dire,2
98,100,base2 dire,2
98,99,base2 dire,2
98,98,base2 dire,2
98,97,base2 dire,2
98,96,base2 dire,2
98,95,base2 dire,2
98,94,base2 dire,2
98,93,base2 dire,2
98,92,base2 dire,2
98,91,base2 dire,2
98,90,base2 dire,2
98,89,base2 dire,2
98,88,base2 dire,2
98,87,base2 dire,2
98,86,base2 dire,2
98,85,base2 dire,2
98,84,void dire,17
98,83,void dire,17
98,82,jungle dire,5
98,81,void dire,17
98,80,jungle dire,5
98,79,jungle dire,5
98,78,jungle dire,5
98,77,jungle dire,5
98,76,void dire,17
98,75,void dire,17
98,74,jungle dire,5
98,73,jungle dire,5
98,72,jungle dire,5
98,71,void dire,17
98,70,void dire,17
98,69,void dire,17
98,68,void dire,17
98,67,void dire,17
98,66,void dire,17
98,65,void dire,17
98,64,jungle dire,5
98,63,jungle dire,5
98,62,jungle dire,5
98,61,jungle dire,5
98,60,void dire,17
98,59,jungle dire,5
98,58,jungle dire,5
98,57,jungle dire,5
98,56,jungle dire,5
98,55,jungle dire,5
98,54,jungle dire,5
98,53,jungle dire,5
98,52,jungle dire,5
98,51,jungle dire,5
98,50,jungle dire,5
98,49,jungle dire,5
98,48,jungle dire,5
98,47,jungle dire,5
98,46,jungle dire,5
98,45,jungle dire,5
98,44,jungle dire,5
98,43,jungle dire,5
98,42,jungle dire,5
98,41,jungle dire,5
98,40,void dire,17
98,39,void dire,17
98,38,river,12
98,37,river,12
98,36,river,12
98,35,river,12
98,34,river,12
98,33,river,12
98,32,void radiant,18
98,31,jungle radiant,6
98,30,jungle radiant,6
98,29,jungle radiant,6
98,28,jungle radiant,6
98,27,jungle radiant,6
98,26,jungle radiant,6
98,25,jungle radiant,6
98,24,jungle radiant,6
98,23,jungle radiant,6
98,22,jungle radiant,6
98,21,jungle radiant,6
98,20,jungle radiant,6
98,19,jungle radiant,6
98,18,jungle radiant,6
98,17,jungle radiant,6
98,16,jungle radiant,6
98,15,void radiant,18
98,14,bottomlane radiant,4
98,13,bottomlane radiant,4
98,12,bottomlane radiant,4
98,11,bottomlane radiant,4
98,10,bottomlane radiant,4
98,9,bottomlane radiant,4
98,8,bottomlane radiant,4
98,7,bottomlane radiant,4
98,6,void radiant,18
98,5,void radiant,18
98,4,bottomlane radiant,4
98,3,void radiant,18
98,2,void radiant,18
98,1,void radiant,18
98,0,void radiant,18
99,123,void dire,17
99,122,void dire,17
99,121,void dire,17
99,120,void dire,17
99,119,void dire,17
99,118,void dire,17
99,117,void dire,17
99,116,void dire,17
99,115,void dire,17
99,114,void dire,17
99,113,void dire,17
99,112,void dire,17
99,111,void dire,17
99,110,void dire,17
99,109,void dire,17
99,108,base2 dire,2
99,107,base2 dire,2
99,106,base2 dire,2
99,105,base2 dire,2
99,104,base2 dire,2
99,103,base2 dire,2
99,102,base2 dire,2
99,101,base2 dire,2
99,100,base2 dire,2
99,99,base2 dire,2
99,98,base2 dire,2
99,97,base2 dire,2
99,96,base2 dire,2
99,95,base2 dire,2
99,94,base2 dire,2
99,93,base2 dire,2
99,92,base2 dire,2
99,91,base2 dire,2
99,90,base2 dire,2
99,89,base2 dire,2
99,88,base2 dire,2
99,87,base2 dire,2
99,86,base2 dire,2
99,85,base2 dire,2
99,84,void dire,17
99,83,void dire,17
99,82,void dire,17
99,81,void dire,17
99,80,void dire,17
99,79,jungle dire,5
99,78,jungle dire,5
99,77,jungle dire,5
99,76,void dire,17
99,75,void dire,17
99,74,jungle dire,5
99,73,jungle dire,5
99,72,jungle dire,5
99,71,void dire,17
99,70,void dire,17
99,69,void dire,17
99,68,void dire,17
99,67,void dire,17
99,66,void dire,17
99,65,void dire,17
99,64,jungle dire,5
99,63,jungle dire,5
99,62,jungle dire,5
99,61,jungle dire,5
99,60,jungle dire,5
99,59,jungle dire,5
99,58,void dire,17
99,57,jungle dire,5
99,56,jungle dire,5
99,55,jungle dire,5
99,54,jungle dire,5
99,53,jungle dire,5
99,52,void dire,17
99,51,jungle dire,5
99,50,jungle dire,5
99,49,jungle dire,5
99,48,jungle dire,5
99,47,jungle dire,5
99,46,jungle dire,5
99,45,jungle dire,5
99,44,jungle dire,5
99,43,jungle dire,5
99,42,jungle dire,5
99,41,jungle dire,5
99,40,void dire,17
99,39,void dire,17
99,38,river,12
99,37,river,12
99,36,river,12
99,35,river,12
99,34,river,12
99,33,river,12
99,32,void radiant,18
99,31,void radiant,18
99,30,jungle radiant,6
99,29,jungle radiant,6
99,28,jungle radiant,6
99,27,jungle radiant,6
99,26,jungle radiant,6
99,25,jungle radiant,6
99,24,jungle radiant,6
99,23,jungle radiant,6
99,22,jungle radiant,6
99,21,jungle radiant,6
99,20,jungle radiant,6
99,19,jungle radiant,6
99,18,jungle radiant,6
99,17,jungle radiant,6
99,16,jungle radiant,6
99,15,void radiant,18
99,14,bottomlane radiant,4
99,13,bottomlane radiant,4
99,12,bottomlane radiant,4
99,11,bottomlane radiant,4
99,10,bottomlane radiant,4
99,9,bottomlane radiant,4
99,8,bottomlane radiant,4
99,7,bottomlane radiant,4
99,6,bottomlane radiant,4
99,5,bottomlane radiant,4
99,4,bottomlane radiant,4
99,3,void radiant,18
99,2,void radiant,18
99,1,void radiant,18
99,0,void radiant,18
100,123,void dire,17
100,122,void dire,17
100,121,void dire,17
100,120,void dire,17
100,119,void dire,17
100,118,void dire,17
100,117,void dire,17
100,116,void dire,17
100,115,void dire,17
100,114,void dire,17
100,113,void dire,17
100,112,void dire,17
100,111,void dire,17
100,110,void dire,17
100,109,base2 dire,2
100,108,base2 dire,2
100,107,base2 dire,2
100,106,base2 dire,2
100,105,base2 dire,2
100,104,base2 dire,2
100,103,base2 dire,2
100,102,base2 dire,2
100,101,base2 dire,2
100,100,base2 dire,2
100,99,base2 dire,2
100,98,base2 dire,2
100,97,base2 dire,2
100,96,base2 dire,2
100,95,base2 dire,2
100,94,base2 dire,2
100,93,base2 dire,2
100,92,base2 dire,2
100,91,base2 dire,2
100,90,base2 dire,2
100,89,base2 dire,2
100,88,base2 dire,2
100,87,base2 dire,2
100,86,base2 dire,2
100,85,base2 dire,2
100,84,base2 dire,2
100,83,void dire,17
100,82,void dire,17
100,81,void dire,17
100,80,void dire,17
100,79,jungle dire,5
100,78,jungle dire,5
100,77,jungle dire,5
100,76,void dire,17
100,75,void dire,17
100,74,jungle dire,5
100,73,void dire,17
100,72,jungle dire,5
100,71,void dire,17
100,70,void dire,17
100,69,void dire,17
100,68,void dire,17
100,67,void dire,17
100,66,void dire,17
100,65,void dire,17
100,64,jungle dire,5
100,63,jungle dire,5
100,62,jungle dire,5
100,61,jungle dire,5
100,60,jungle dire,5
100,59,void dire,17
100,58,jungle dire,5
100,57,jungle dire,5
100,56,jungle dire,5
100,55,jungle dire,5
100,54,jungle dire,5
100,53,jungle dire,5
100,52,jungle dire,5
100,51,jungle dire,5
100,50,jungle dire,5
100,49,jungle dire,5
100,48,jungle dire,5
100,47,void dire,17
100,46,void dire,17
100,45,void dire,17
100,44,void dire,17
100,43,void dire,17
100,42,void dire,17
100,41,void dire,17
100,40,void dire,17
100,39,river,12
100,38,river,12
100,37,river,12
100,36,river,12
100,35,river,12
100,34,river,12
100,33,river,12
100,32,river,12
100,31,void radiant,18
100,30,jungle radiant,6
100,29,jungle radiant,6
100,28,jungle radiant,6
100,27,jungle radiant,6
100,26,jungle radiant,6
100,25,jungle radiant,6
100,24,jungle radiant,6
100,23,jungle radiant,6
100,22,jungle radiant,6
100,21,jungle radiant,6
100,20,jungle radiant,6
100,19,jungle radiant,6
100,18,jungle radiant,6
100,17,jungle radiant,6
100,16,void radiant,18
100,15,void radiant,18
100,14,bottomlane radiant,4
100,13,bottomlane radiant,4
100,12,bottomlane radiant,4
100,11,bottomlane radiant,4
100,10,bottomlane radiant,4
100,9,void radiant,18
100,8,bottomlane radiant,4
100,7,bottomlane radiant,4
100,6,void radiant,18
100,5,void radiant,18
100,4,void radiant,18
100,3,void radiant,18
100,2,void radiant,18
100,1,void radiant,18
100,0,void radiant,18
101,123,void dire,17
101,122,void dire,17
101,121,void dire,17
101,120,void dire,17
101,119,void dire,17
101,118,void dire,17
101,117,void dire,17
101,116,void dire,17
101,115,void dire,17
101,114,void dire,17
101,113,void dire,17
101,112,void dire,17
101,111,void dire,17
101,110,void dire,17
101,109,base2 dire,2
101,108,base2 dire,2
101,107,base2 dire,2
101,106,base2 dire,2
101,105,base2 dire,2
101,104,base2 dire,2
101,103,base2 dire,2
101,102,base2 dire,2
101,101,base2 dire,2
101,100,base2 dire,2
101,99,base2 dire,2
101,98,base2 dire,2
101,97,base2 dire,2
101,96,base2 dire,2
101,95,base2 dire,2
101,94,base2 dire,2
101,93,base2 dire,2
101,92,base2 dire,2
101,91,base2 dire,2
101,90,base2 dire,2
101,89,base2 dire,2
101,88,base2 dire,2
101,87,base2 dire,2
101,86,base2 dire,2
101,85,base2 dire,2
101,84,base2 dire,2
101,83,void dire,17
101,82,void dire,17
101,81,void dire,17
101,80,void dire,17
101,79,void dire,17
101,78,jungle dire,5
101,77,jungle dire,5
101,76,void dire,17
101,75,void dire,17
101,74,jungle dire,5
101,73,jungle dire,5
101,72,jungle dire,5
101,71,void dire,17
101,70,void dire,17
101,69,void dire,17
101,68,void dire,17
101,67,void dire,17
101,66,void dire,17
101,65,void dire,17
101,64,jungle dire,5
101,63,jungle dire,5
101,62,jungle dire,5
101,61,jungle dire,5
101,60,jungle dire,5
101,59,void dire,17
101,58,jungle dire,5
101,57,jungle dire,5
101,56,jungle dire,5
101,55,jungle dire,5
101,54,jungle dire,5
101,53,jungle dire,5
101,52,jungle dire,5
101,51,jungle dire,5
101,50,jungle dire,5
101,49,jungle dire,5
101,48,void dire,17
101,47,void dire,17
101,46,void dire,17
101,45,void dire,17
101,44,void dire,17
101,43,void dire,17
101,42,void dire,17
101,41,void dire,17
101,40,void dire,17
101,39,void dire,17
101,38,river,12
101,37,river,12
101,36,river,12
101,35,river,12
101,34,river,12
101,33,river,12
101,32,river,12
101,31,void radiant,18
101,30,jungle radiant,6
101,29,jungle radiant,6
101,28,jungle radiant,6
101,27,jungle radiant,6
101,26,jungle radiant,6
101,25,jungle radiant,6
101,24,jungle radiant,6
101,23,jungle radiant,6
101,22,jungle radiant,6
101,21,jungle radiant,6
101,20,jungle radiant,6
101,19,jungle radiant,6
101,18,jungle radiant,6
101,17,void radiant,18
101,16,void radiant,18
101,15,bottomlane radiant,4
101,14,bottomlane radiant,4
101,13,bottomlane radiant,4
101,12,bottomlane radiant,4
101,11,bottomlane radiant,4
101,10,bottomlane radiant,4
101,9,void radiant,18
101,8,void radiant,18
101,7,bottomlane radiant,4
101,6,void radiant,18
101,5,void radiant,18
101,4,void radiant,18
101,3,void radiant,18
101,2,void radiant,18
101,1,void radiant,18
101,0,void radiant,18
102,123,void dire,17
102,122,void dire,17
102,121,void dire,17
102,120,void dire,17
102,119,void dire,17
102,118,void dire,17
102,117,void dire,17
102,116,void dire,17
102,115,void dire,17
102,114,void dire,17
102,113,void dire,17
102,112,void dire,17
102,111,void dire,17
102,110,void dire,17
102,109,base2 dire,2
102,108,base2 dire,2
102,107,base2 dire,2
102,106,base2 dire,2
102,105,base2 dire,2
102,104,base2 dire,2
102,103,base2 dire,2
102,102,base2 dire,2
102,101,base2 dire,2
102,100,base2 dire,2
102,99,base2 dire,2
102,98,base2 dire,2
102,97,base2 dire,2
102,96,base2 dire,2
102,95,base2 dire,2
102,94,base2 dire,2
102,93,base2 dire,2
102,92,base2 dire,2
102,91,base2 dire,2
102,90,base2 dire,2
102,89,base2 dire,2
102,88,base2 dire,2
102,87,base2 dire,2
102,86,base2 dire,2
102,85,base2 dire,2
102,84,base2 dire,2
102,83,base2 dire,2
102,82,void dire,17
102,81,void dire,17
102,80,void dire,17
102,79,void dire,17
102,78,jungle dire,5
102,77,jungle dire,5
102,76,void dire,17
102,75,jungle dire,5
102,74,jungle dire,5
102,73,jungle dire,5
102,72,jungle dire,5
102,71,void dire,17
102,70,void dire,17
102,69,void dire,17
102,68,void dire,17
102,67,void dire,17
102,66,void dire,17
102,65,void dire,17
102,64,jungle dire,5
102,63,jungle dire,5
102,62,jungle dire,5
102,61,jungle dire,5
102,60,jungle dire,5
102,59,jungle dire,5
102,58,jungle dire,5
102,57,jungle dire,5
102,56,jungle dire,5
102,55,jungle dire,5
102,54,jungle dire,5
102,53,jungle dire,5
102,52,jungle dire,5
102,51,jungle dire,5
102,50,jungle dire,5
102,49,void dire,17
102,48,void dire,17
102,47,void dire,17
102,46,void dire,17
102,45,void dire,17
102,44,void dire,17
102,43,void dire,17
102,42,void dire,17
102,41,void dire,17
102,40,void dire,17
102,39,void dire,17
102,38,river,12
102,37,river,12
102,36,river,12
102,35,river,12
102,34,river,12
102,33,river,12
102,32,river,12
102,31,void radiant,18
102,30,jungle radiant,6
102,29,jungle radiant,6
102,28,jungle radiant,6
102,27,jungle radiant,6
102,26,jungle radiant,6
102,25,jungle radiant,6
102,24,jungle radiant,6
102,23,jungle radiant,6
102,22,jungle radiant,6
102,21,jungle radiant,6
102,20,jungle radiant,6
102,19,jungle radiant,6
102,18,jungle radiant,6
102,17,void radiant,18
102,16,bottomlane radiant,4
102,15,bottomlane radiant,4
102,14,bottomlane radiant,4
102,13,bottomlane radiant,4
102,12,bottomlane radiant,4
102,11,bottomlane radiant,4
102,10,bottomlane radiant,4
102,9,void radiant,18
102,8,void radiant,18
102,7,bottomlane radiant,4
102,6,void radiant,18
102,5,void radiant,18
102,4,void radiant,18
102,3,void radiant,18
102,2,void radiant,18
102,1,void radiant,18
102,0,void radiant,18
103,123,void dire,17
103,122,void dire,17
103,121,void dire,17
103,120,void dire,17
103,119,void dire,17
103,118,void dire,17
103,117,void dire,17
103,116,void dire,17
103,115,void dire,17
103,114,void dire,17
103,113,void dire,17
103,112,void dire,17
103,111,void dire,17
103,110,void dire,17
103,109,void dire,17
103,108,base2 dire,2
103,107,base2 dire,2
103,106,base2 dire,2
103,105,base2 dire,2
103,104,base2 dire,2
103,103,base2 dire,2
103,102,base2 dire,2
103,101,base2 dire,2
103,100,base2 dire,2
103,99,base2 dire,2
103,98,base2 dire,2
103,97,base2 dire,2
103,96,base2 dire,2
103,95,base2 dire,2
103,94,base2 dire,2
103,93,base2 dire,2
103,92,base2 dire,2
103,91,base2 dire,2
103,90,base2 dire,2
103,89,base2 dire,2
103,88,base2 dire,2
103,87,base2 dire,2
103,86,base2 dire,2
103,85,base2 dire,2
103,84,base2 dire,2
103,83,base2 dire,2
103,82,base2 dire,2
103,81,void dire,17
103,80,void dire,17
103,79,void dire,17
103,78,jungle dire,5
103,77,jungle dire,5
103,76,jungle dire,5
103,75,jungle dire,5
103,74,jungle dire,5
103,73,jungle dire,5
103,72,void dire,17
103,71,void dire,17
103,70,void dire,17
103,69,void dire,17
103,68,void dire,17
103,67,void dire,17
103,66,void dire,17
103,65,void dire,17
103,64,jungle dire,5
103,63,jungle dire,5
103,62,jungle dire,5
103,61,jungle dire,5
103,60,jungle dire,5
103,59,jungle dire,5
103,58,jungle dire,5
103,57,jungle dire,5
103,56,jungle dire,5
103,55,void dire,17
103,54,jungle dire,5
103,53,jungle dire,5
103,52,jungle dire,5
103,51,jungle dire,5
103,50,jungle dire,5
103,49,void dire,17
103,48,void dire,17
103,47,void dire,17
103,46,void dire,17
103,45,void dire,17
103,44,void dire,17
103,43,void dire,17
103,42,void dire,17
103,41,void dire,17
103,40,void dire,17
103,39,river,12
103,38,river,12
103,37,river,12
103,36,river,12
103,35,river,12
103,34,river,12
103,33,river,12
103,32,river,12
103,31,void radiant,18
103,30,jungle radiant,6
103,29,jungle radiant,6
103,28,jungle radiant,6
103,27,jungle radiant,6
103,26,jungle radiant,6
103,25,jungle radiant,6
103,24,jungle radiant,6
103,23,jungle radiant,6
103,22,jungle radiant,6
103,21,jungle radiant,6
103,20,jungle radiant,6
103,19,void radiant,18
103,18,void radiant,18
103,17,bottomlane radiant,4
103,16,bottomlane radiant,4
103,15,bottomlane radiant,4
103,14,bottomlane radiant,4
103,13,bottomlane radiant,4
103,12,bottomlane radiant,4
103,11,bottomlane radiant,4
103,10,bottomlane radiant,4
103,9,bottomlane radiant,4
103,8,void radiant,18
103,7,bottomlane radiant,4
103,6,bottomlane radiant,4
103,5,void radiant,18
103,4,void radiant,18
103,3,void radiant,18
103,2,void radiant,18
103,1,void radiant,18
103,0,void radiant,18
104,123,void dire,17
104,122,void dire,17
104,121,void dire,17
104,120,void dire,17
104,119,void dire,17
104,118,void dire,17
104,117,void dire,17
104,116,void dire,17
104,115,void dire,17
104,114,void dire,17
104,113,void dire,17
104,112,void dire,17
104,111,void dire,17
104,110,void dire,17
104,109,void dire,17
104,108,base2 dire,2
104,107,base2 dire,2
104,106,base2 dire,2
104,105,base2 dire,2
104,104,base2 dire,2
104,103,base2 dire,2
104,102,base2 dire,2
104,101,base2 dire,2
104,100,base2 dire,2
104,99,void dire,17
104,98,base2 dire,2
104,97,base2 dire,2
104,96,base2 dire,2
104,95,base2 dire,2
104,94,base2 dire,2
104,93,base2 dire,2
104,92,base2 dire,2
104,91,base2 dire,2
104,90,base2 dire,2
104,89,base2 dire,2
104,88,base2 dire,2
104,87,base2 dire,2
104,86,base2 dire,2
104,85,base2 dire,2
104,84,base2 dire,2
104,83,base2 dire,2
104,82,base2 dire,2
104,81,void dire,17
104,80,void dire,17
104,79,void dire,17
104,78,jungle dire,5
104,77,jungle dire,5
104,76,jungle dire,5
104,75,jungle dire,5
104,74,jungle dire,5
104,73,jungle dire,5
104,72,jungle dire,5
104,71,jungle dire,5
104,70,void dire,17
104,69,void dire,17
104,68,void dire,17
104,67,void dire,17
104,66,void dire,17
104,65,void dire,17
104,64,jungle dire,5
104,63,jungle dire,5
104,62,jungle dire,5
104,61,jungle dire,5
104,60,jungle dire,5
104,59,jungle dire,5
104,58,jungle dire,5
104,57,jungle dire,5
104,56,jungle dire,5
104,55,jungle dire,5
104,54,jungle dire,5
104,53,jungle dire,5
104,52,jungle dire,5
104,51,void dire,17
104,50,void dire,17
104,49,void dire,17
104,48,void dire,17
104,47,void dire,17
104,46,void dire,17
104,45,void dire,17
104,44,void dire,17
104,43,void dire,17
104,42,void dire,17
104,41,void dire,17
104,40,void dire,17
104,39,river,12
104,38,river,12
104,37,river,12
104,36,river,12
104,35,river,12
104,34,river,12
104,33,river,12
104,32,river,12
104,31,void radiant,18
104,30,jungle radiant,6
104,29,jungle radiant,6
104,28,jungle radiant,6
104,27,jungle radiant,6
104,26,jungle radiant,6
104,25,jungle radiant,6
104,24,jungle radiant,6
104,23,jungle radiant,6
104,22,jungle radiant,6
